ID,Name,Update Email,Phone,Address,City,State,Website,License ID,Source Link
6336,"GREEN ELBOW, INC.",KRAZYKIOWA24@YAHOO.COM,405-996-0950,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-41Z5-5XFO,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6337,GREEN ROOTS GROW LLC,GREENROOTSWELLNESSOK@GMAIL.COM,402-309-6125,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-NJJZ-WD7O,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6338,LEGENDS PREMIUM CANNABIS CLUB LLC,LARRY.P@GOSENIORBENEFITS.COM,725-777-8201,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,WWW.GOSENIORBENEFITS.COM,GAAA-EYRV-PO0M,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6339,LIFTED CULTIVATION LLC,LIFTEDCULTIVATION@YAHOO.COM,405-413-9007,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-E15G-LNLN,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6340,LOCO GRINGOS COLLECTIVE LLC,TIGERRHP@COMCAST.NET,561-310-4550,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,WWW.COMCAST.NET,GAAA-EYUT-UKMD,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6341,LONESTARS CANNABIS CO,DOMINIQUELEFFALL@GMAIL.COM,405-898-5730,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-V1SY-VI51,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6342,LOTUS GARDEN LLC,TONY.D.LIEU@GMAIL.COM,405-618-1220,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-VJAP-6EBH,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6343,"MIRACLE LEAF DISPENSARY, LLC",MIRACLELEAFDISPENSARY@GMAIL.COM,405-394-5651,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-EJHN-KAMZ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6344,MR. GREEN GROW HOUSE LLC,WHITING@WHITINGANDBRUNER.COM,405-821-8366,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,WWW.WHITINGANDBRUNER.COM,GAAA-E1PI-KR5B,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6345,NEWHARVEST LLC,RUDYBROWN40@GMAIL.COM,405-317-7320,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-41WJ-15OL,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6346,OG ORGANICS LLC,OKGROWNORGANICS@YAHOO.COM,580-791-2002,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-VYU2-VTEC,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6347,OKEY MEDICAL CANNABIS GROWING AND DISPENSARY,CANNABISINOKC@GMAIL.COM,405-388-0660,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-NYON-OYGT,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6348,"OKLAHOMA GOOD GOOD, LLC",BOBBY@ULTIMATEROOFING.PRO,405-863-8584,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,WWW.ULTIMATEROOFING.PRO,GAAA-4YE1-ZD5D,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6349,"PRAIRIE FIRE GROWS, INC.",ALPSAMTN@ICLOUD.COM,405-778-9986,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-E1TT-GDEG,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6350,PRAIRIE HAZE FARMS LLC,ZACHARY.HAMMACK@PRAIRIEHAZEFARM.COM,405-850-2650,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,WWW.PRAIRIEHAZEFARM.COM,GAAA-VYGQ-NFAO,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6351,PRG II LLC,PRIVATERESERVEGARDENS@GMAIL.COM,405-512-3000,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-VYQO-UDRQ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6352,PROSEEDS FARMS,PROSEEDSFARMS@YAHOO.COM,405-365-9473,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-NYPL-WJBZ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6353,"PURE GREEN INDUSTRIES, LLC",JIMJHOFFA@GMAIL.COM,405-245-5533,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-4JQY-XE3V,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6354,RED EARTH ROSIN LLC,KARLBARRETO@OUTLOOK.COM,405-589-1241,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-N1UB-ETCZ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6355,SLATE RIDGE LLC,CODYHARDRIDGE@GMAIL.COM,405-361-4882,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-EKCF-ZLPC,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6356,SUGAR LEAF,RICKY@SUGARLEAFMEDS.COM,619-987-0899,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,WWW.SUGARLEAFMEDS.COM,GAAA-4YTC-2JIN,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6357,TOTAL GROW LLC,TOTALGROWLLC@GMAIL.COM,405-308-0924,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-VJ9S-AXMI,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6358,"TRI GROW KELSO, LLC",LOANNGUYEN231977@YAHOO.COM,510-680-8032,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-NKNC-FBGL,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6359,TSGP LLC,SHAWN@TSGP.ROCKS,405-276-2150,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,WWW.TSGP.ROCKS,GAAA-4JJP-BULH,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6360,"TWO BIRDS STONED, LLC",TWOBIRDSGREENHOUSE@GMAIL.COM,405-245-1820,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-EKKK-2S97,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6361,"Z. VISION, LLC",ZJOHNSON806@GMAIL.COM,405-204-9769,"OKLAHOMA CITY,OKLAHOMA,73107,OK",OKLAHOMA CITY,OK,,GAAA-VJTI-7KW8,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6362,AARON GLENN,BLACKOPCULTIVAR@GMAIL.COM,405-401-8707,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-EYFG-WGSA,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6363,ALTCARE 7 LLC,TYLER.DOOLITTLE.OKLAHOMA@GMAIL.COM,405-488-4149,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-VJTC-N7WQ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6364,"BOUNDLESS BIOLOGICS, LLC",JONPAT.DICKINSON@YAHOO.COM,405-250-1300,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-4YLG-1E9F,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6365,"EMERALD GROUP, INC.",TTINS1@GMAIL.COM,405-594-3375,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-EY46-27A0,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6366,EMPIRE STRAINS LLC,EMPIRESTRAINS@GMAIL.COM,405-738-8879,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-41SM-NOMW,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6367,FARMERS MARKET BUDS LLC,WILLIAM@FARMERSMARKETBUDS.COM,405-919-0199,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,WWW.FARMERSMARKETBUDS.COM,GAAA-41UW-FJCH,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6368,FLOWER SPOT FARMS,JOHNSON.BOBBY75@YAHOO.COM,405-696-1668,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-VYS4-XFVT,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6369,"FULL POWER INDUSTRIES, LLC",FULL.POWER.OKLA@GMAIL.COM,786-355-5844,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-4KMJ-3LDR,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6370,"GREEN LEAF PHARMACEUTICAL, LLC",BEAU@DMULAW.COM,405-659-5773,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,WWW.DMULAW.COM,GAAA-VJTD-63DS,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6371,GULAB INC.,BHADRESH1989PATEL@YAHOO.COM,405-693-6420,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-VKBC-J6OU,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6372,HWY 420 CANNABIS GROWERS LLC,HWY420CANNABIS@GMAIL.COM,405-520-5961,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-VJ1T-3PKZ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6373,LIL C FARMS CORPORATION,OKCCHRIS@YAHOO.COM,405-339-5047,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-N1CO-GVOE,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6374,"MARIJUANA SUPPLY, LLC",MARIJUANAOKC@GMAIL.COM,405-821-8220,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-EKOE-WQP7,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6375,MIRACLE LEAF LLC,BAHLPOOJA14@GMAIL.COM,405-900-3824,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-N1X7-FGLI,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6376,PURE HARVEST LABS LLC,PUREHARVESTLABS@YAHOO.COM,407-878-8876,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-E1DQ-ORXB,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6377,"QUALITY GROW, INC.",DFLEMING@QUALITYGROWINC.COM,405-272-1093,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,WWW.QUALITYGROWINC.COM,GAAA-NYG9-AJVR,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6378,SINGLE POLE LLC,EVAN@BRAUNZOO.COM,856-357-4637,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,WWW.BRAUNZOO.COM,GAAA-VJUF-Z4WN,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6379,TOP SHELF HYDROPONICS LLC,SANSCHUTZ89@GMAIL.COM,405-824-6271,"OKLAHOMA CITY,OKLAHOMA,73108,OK",OKLAHOMA CITY,OK,,GAAA-NJMP-TF9I,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6380,333 GROWERS LLC,333GROWERS@GMAIL.COM,405-520-0393,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-NJ05-77OW,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6381,"BATTLE BUDDZ, LLC",BATTLEBUDDZ.LLC@GMAIL.COM,580-478-7515,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-41IS-I4MR,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6382,CANNATECH LLC,ROTARYDRIVEN@HOTMAIL.COM,405-618-3668,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-VK4H-HNOP,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6383,DE'WONE'S GROWERS LLC,SEATTLETT@AOL.COM,206-679-9129,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-V19E-GMWY,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6384,DUNDER MIFFLIN LLC,SHANESHRIVER@YAHOO.COM,719-433-2156,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-E17P-STQP,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6385,FLORA JANE ORGANICS LLC,ACCOUNTS@FLORAJANEORGANICS.COM,405-309-7420,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,WWW.FLORAJANEORGANICS.COM,GAAA-4YYU-XZDU,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6386,GARDEN OF WEEDEN LLC,CHERAMI@CHERAMITHOMAS.COM,405-923-4019,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,WWW.CHERAMITHOMAS.COM,GAAA-EJGQ-FJOR,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6387,GREAT PLAINS HEALTH SCIENCES LLC,GREATPLAINS28@GMAIL.COM,405-602-4928,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-EJKI-KKVM,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6388,GREEN ARTS LLC,MARTINARTEAGA2003@GMAIL.COM,405-473-0871,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-E1TM-UHFO,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6389,GROWTH GREENERY LLC,GROWTHGREENERY@GMAIL.COM,405-283-6131,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-E1HN-XMZD,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6390,JIMMIE DAVIS JONES JR.,GORILLAWAYFARMS@GMAIL.COM,626-590-3013,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-EY0T-VP9Q,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6391,KARL SHIMIZU,SHIMIZU_KARL25@YAHOO.COM,405-476-9193,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-VK4L-OORW,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6392,MARIHAHA LLC,SKYLER@CENTERSTAGEENTERTAINMENT.COM,146-951-6191,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,WWW.CENTERSTAGEENTERTAINMENT.COM,GAAA-N1BO-K341,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6393,MR NICE GUYS MEDICAL MARIJUANA LLC,MRNICEGUYSMARIJUANA@GMAIL.COM,405-496-0510,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-E1L6-T6UI,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6394,"PNP FARMS, LLC",ALYSHACOWAN@GMAIL.COM,405-412-7986,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-4Y85-26BE,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6395,SULLY'S LLC,SULLYSLLC2019@GMAIL.COM,405-219-1533,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-VJVA-YMQL,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6396,THE CANNABIS CLINIC & CO. LLC,CANNABISCLINICOK@GMAIL.COM,405-358-3393,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-VKXU-PMRU,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6397,THREE SISTA'S REALTY LLC,3SISTASGROWHOUSE@GMAIL.COM,405-795-2913,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-41LW-GPNW,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6398,TRUE HEIGHTS CULTIVATION LLC,HAILCHASER006@YAHOO.COM,405-706-1657,"OKLAHOMA CITY,CLEVELAND,73109,OK",OKLAHOMA CITY,OK,,GAAA-NKIS-YZVU,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6399,TURNER CLARY HOLDINGS LLC,CYNTHIA@TURNERROOTS.COM,405-726-0455,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,WWW.TURNERROOTS.COM,GAAA-4YA1-UVC0,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6400,VERONICA LARA,VRNCCERD@AOL.COM,405-506-8192,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,,GAAA-EYZU-KPDZ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6401,"YAMPAH ENTERPRISES, LLC",JBWILKINS@SBCGLOBAL.NET,405-640-5677,"OKLAHOMA CITY,OKLAHOMA,73109,OK",OKLAHOMA CITY,OK,WWW.SBCGLOBAL.NET,GAAA-EY1E-I4FU,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6402,DHA ENTERPRISES LLC,DHAENTERPRISESLLC@GMAIL.COM,405-456-9997,"OKLAHOMA CITY,OKLAHOMA,73110,OK",OKLAHOMA CITY,OK,,GAAA-4YVZ-GLL8,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6403,AMAZING STRAINS CANNABIS LTD. CO.,AMAZINGCHAD.CG@GMAIL.COM,405-204-3438,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,,GAAA-NY5W-RIOR,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6404,DAN SKY LLC,INFO@GUERRILLAGAS.COM,405-595-1111,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,WWW.GUERRILLAGAS.COM,GAAA-41EN-J837,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6405,GIGGLE GRASS LLC,VAILMARY35@OUTLOOK.COM,713-231-3998,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,,GAAA-411K-HW0W,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6406,"KENETIC GENETICS, INC.",KENETICGENETICSINC@GMAIL.COM,405-606-9968,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,,GAAA-4K8G-1L2T,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6407,MACONA FRUIT CO,LAUREN_GANDARA@YAHOO.COM,405-501-4999,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,,GAAA-4JOT-6BN9,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6408,MEDICAL GROW C.A.G. OK,DANIEL.BURKLEY32@YAHOO.COM,405-922-5590,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,,GAAA-EYHK-XBSR,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6409,THE OC2 GROUP CORPORATION,THEOC2GROUP@GMAIL.COM,405-313-1646,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,,GAAA-VKZT-SWW4,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6410,"URBAN WELLNESS DISPENSARY, LLC",URBANWELLNESSDISPENSARY@GMAIL.COM,405-424-4367,"OKLAHOMA CITY,OKLAHOMA,73111,OK",OKLAHOMA CITY,OK,,GAAA-VKP8-CEYS,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6411,BROOKS PEACEFUL FARMS LLC,EMMACLYDE734@GMAIL.COM,405-708-0868,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-E1G9-O5MP,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6412,"CADMUSSCANN, LLC",CADMUSCANN@GMAIL.COM,209-471-1153,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-4YFQ-UKSH,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6413,"CALIHOMA, LLC",TLAWLER065@YAHOO.COM,405-924-9687,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-VK5W-NNMT,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6414,CANNACURE SPA AND WELLNESS LLC,CANNACURESPAANDWELLNESSLLC@GMAIL.COM,405-757-7291,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-E1MK-T0TY,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6415,CHARLIE AND THE CANNABIS FACTORY,CHARLESTHEPHILOSOPHER@GMAIL.COM,405-693-5500,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-N1KY-YIFQ,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6416,CONFUCIUS CANNABIS,LANY.PHANTHARATH@GMAIL.COM,405-740-1269,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-41O6-MY88,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6417,ELLISON VENTURES INC,GREENLEAFSUPPLYOKC@GMAIL.COM,405-210-3007,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-4JED-LOGV,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6418,"ESME FARMS, LLC",ABREU.MANNY@GMAIL.COM,305-989-6488,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-VJCG-LQVW,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6419,"EXPANDING ROOTS OK, INC.",JOSH@STACKENERGYPARTNERS.COM,405-414-3341,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,WWW.STACKENERGYPARTNERS.COM,GAAA-VKPJ-9CMY,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6420,FOX & GAINES LLC,DONGAINES3@GMAIL.COM,405-474-7773,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-4J9S-TI7D,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6421,GROKC LLP,HUNTER@GROKC.NET,405-436-5340,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,WWW.GROKC.NET,GAAA-EYRL-34FR,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6422,JD TA LLC,FOUR2ZEROOKC@GMAIL.COM,405-590-9917,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-E1WV-OCLN,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6423,KUSA FARM L.L.C.,ADMIN@KUSABLOOMS.COM,405-326-8979,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,WWW.KUSABLOOMS.COM,GAAA-NYIO-DXRU,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6424,"OMAC CANNABIS CULTIVATION, LLC",KATHY.ELLIS@OMACLLC.COM,405-295-5786,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,WWW.OMACLLC.COM,GAAA-EJVO-PVF0,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
6425,"SCISSORTAIL ESSENTIAL, LLC",SCISSORTAILESSENTIALS@GMAIL.COM,405-919-6834,"OKLAHOMA CITY,OKLAHOMA,73112,OK",OKLAHOMA CITY,OK,,GAAA-EKJQ-CFXU,https://www.weedkandacannabis.com/wp-content/uploads/2020/01/OMMA-Growers-List.pdf
